xpos,value
12856,-0.976453
12857,-0.976370
12858,-0.976287
12859,-0.976204
12860,-0.976120
12861,-0.976037
12862,-0.975954
12863,-0.975870
12864,-0.975786
12865,-0.975702
12866,-0.975618
12867,-0.975534
12868,-0.975449
12869,-0.975365
12870,-0.975280
12871,-0.975195
12872,-0.975110
12873,-0.975025
12874,-0.974940
12875,-0.974855
12876,-0.974769
12877,-0.974683
12878,-0.974598
12879,-0.974512
12880,-0.974426
12881,-0.974339
12882,-0.974253
12883,-0.974166
12884,-0.974080
12885,-0.973993
12886,-0.973906
12887,-0.973819
12888,-0.973732
12889,-0.973644
12890,-0.973557
12891,-0.973469
12892,-0.973381
12893,-0.973293
12894,-0.973205
12895,-0.973117
12896,-0.973029
12897,-0.972940
12898,-0.972851
12899,-0.972762
12900,-0.972674
12901,-0.972584
12902,-0.972495
12903,-0.972406
12904,-0.972316
12905,-0.972226
12906,-0.972137
12907,-0.972047
12908,-0.971957
12909,-0.971866
12910,-0.971776
12911,-0.971685
12912,-0.971595
12913,-0.971504
12914,-0.971413
12915,-0.971322
12916,-0.971231
12917,-0.971139
12918,-0.971048
12919,-0.970956
12920,-0.970864
12921,-0.970772
12922,-0.970680
12923,-0.970588
12924,-0.970495
12925,-0.970403
12926,-0.970310
12927,-0.970217
12928,-0.970124
12929,-0.970031
12930,-0.969938
12931,-0.969845
12932,-0.969751
12933,-0.969657
12934,-0.969564
12935,-0.969470
12936,-0.969375
12937,-0.969281
12938,-0.969187
12939,-0.969092
12940,-0.968998
12941,-0.968903
12942,-0.968808
12943,-0.968713
12944,-0.968617
12945,-0.968522
12946,-0.968427
12947,-0.968331
12948,-0.968235
12949,-0.968139
12950,-0.968043
12951,-0.967947
12952,-0.967850
12953,-0.967754
12954,-0.967657
12955,-0.967560
12956,-0.967463
12957,-0.967366
12958,-0.967269
12959,-0.967172
12960,-0.967074
12961,-0.966977
12962,-0.966879
12963,-0.966781
12964,-0.966683
12965,-0.966584
12966,-0.966486
12967,-0.966387
12968,-0.966289
12969,-0.966190
12970,-0.966091
12971,-0.965992
12972,-0.965893
12973,-0.965793
12974,-0.965694
12975,-0.965594
12976,-0.965494
12977,-0.965394
12978,-0.965294
12979,-0.965194
12980,-0.965094
12981,-0.964993
12982,-0.964893
12983,-0.964792
12984,-0.964691
12985,-0.964590
12986,-0.964489
12987,-0.964387
12988,-0.964286
12989,-0.964184
12990,-0.964082
12991,-0.963980
12992,-0.963878
12993,-0.963776
12994,-0.963674
12995,-0.963571
12996,-0.963469
12997,-0.963366
12998,-0.963263
12999,-0.963160
13000,-0.963057
13001,-0.962953
13002,-0.962850
13003,-0.962746
13004,-0.962642
13005,-0.962539
13006,-0.962434
13007,-0.962330
13008,-0.962226
13009,-0.962121
13010,-0.962017
13011,-0.961912
13012,-0.961807
13013,-0.961702
13014,-0.961597
13015,-0.961492
13016,-0.961386
13017,-0.961281
13018,-0.961175
13019,-0.961069
13020,-0.960963
13021,-0.960857
13022,-0.960750
13023,-0.960644
13024,-0.960537
13025,-0.960431
13026,-0.960324
13027,-0.960217
13028,-0.960109
13029,-0.960002
13030,-0.959895
13031,-0.959787
13032,-0.959679
13033,-0.959572
13034,-0.959463
13035,-0.959355
13036,-0.959247
13037,-0.959139
13038,-0.959030
13039,-0.958921
13040,-0.958812
13041,-0.958704
13042,-0.958594
13043,-0.958485
13044,-0.958376
13045,-0.958266
13046,-0.958156
13047,-0.958046
13048,-0.957937
13049,-0.957826
13050,-0.957716
13051,-0.957606
13052,-0.957495
13053,-0.957385
13054,-0.957274
13055,-0.957163
13056,-0.957052
13057,-0.956940
13058,-0.956829
13059,-0.956717
13060,-0.956606
13061,-0.956494
13062,-0.956382
13063,-0.956270
13064,-0.956158
13065,-0.956045
13066,-0.955933
13067,-0.955820
13068,-0.955707
13069,-0.955594
13070,-0.955481
13071,-0.955368
13072,-0.955255
13073,-0.955141
13074,-0.955028
13075,-0.954914
13076,-0.954800
13077,-0.954686
13078,-0.954572
13079,-0.954457
13080,-0.954343
13081,-0.954228
13082,-0.954113
13083,-0.953998
13084,-0.953883
13085,-0.953768
13086,-0.953653
13087,-0.953537
13088,-0.953422
13089,-0.953306
13090,-0.953190
13091,-0.953074
13092,-0.952958
13093,-0.952842
13094,-0.952725
13095,-0.952609
13096,-0.952492
13097,-0.952375
13098,-0.952258
13099,-0.952141
13100,-0.952024
13101,-0.951906
13102,-0.951789
13103,-0.951671
13104,-0.951553
13105,-0.951435
13106,-0.951317
13107,-0.951199
13108,-0.951080
13109,-0.950962
13110,-0.950843
13111,-0.950724
13112,-0.950605
13113,-0.950486
13114,-0.950367
13115,-0.950247
13116,-0.950128
13117,-0.950008
13118,-0.949888
13119,-0.949768
13120,-0.949648
13121,-0.949528
13122,-0.949408
13123,-0.949287
13124,-0.949167
13125,-0.949046
13126,-0.948925
13127,-0.948804
13128,-0.948683
13129,-0.948561
13130,-0.948440
13131,-0.948318
13132,-0.948196
13133,-0.948075
13134,-0.947953
13135,-0.947830
13136,-0.947708
13137,-0.947586
13138,-0.947463
13139,-0.947340
13140,-0.947217
13141,-0.947094
13142,-0.946971
13143,-0.946848
13144,-0.946724
13145,-0.946601
13146,-0.946477
13147,-0.946353
13148,-0.946229
13149,-0.946105
13150,-0.945981
13151,-0.945856
13152,-0.945732
13153,-0.945607
13154,-0.945483
13155,-0.945358
13156,-0.945232
13157,-0.945107
13158,-0.944982
13159,-0.944856
13160,-0.944731
13161,-0.944605
13162,-0.944479
13163,-0.944353
13164,-0.944227
13165,-0.944100
13166,-0.943974
13167,-0.943847
13168,-0.943720
13169,-0.943593
13170,-0.943466
13171,-0.943339
13172,-0.943212
13173,-0.943084
13174,-0.942957
13175,-0.942829
13176,-0.942701
13177,-0.942573
13178,-0.942445
13179,-0.942317
13180,-0.942188
13181,-0.942060
13182,-0.941931
13183,-0.941802
13184,-0.941673
13185,-0.941544
13186,-0.941415
13187,-0.941285
13188,-0.941156
13189,-0.941026
13190,-0.940896
13191,-0.940766
13192,-0.940636
13193,-0.940506
13194,-0.940376
13195,-0.940245
13196,-0.940114
13197,-0.939984
13198,-0.939853
13199,-0.939722
13200,-0.939591
13201,-0.939459
13202,-0.939328
13203,-0.939196
13204,-0.939064
13205,-0.938932
13206,-0.938800
13207,-0.938668
13208,-0.938536
13209,-0.938403
13210,-0.938271
13211,-0.938138
13212,-0.938005
13213,-0.937872
13214,-0.937739
13215,-0.937606
13216,-0.937473
13217,-0.937339
13218,-0.937205
13219,-0.937072
13220,-0.936937
13221,-0.936803
13222,-0.936669
13223,-0.936535
13224,-0.936400
13225,-0.936266
13226,-0.936131
13227,-0.935996
13228,-0.935861
13229,-0.935726
13230,-0.935590
13231,-0.935455
13232,-0.935319
13233,-0.935183
13234,-0.935048
13235,-0.934912
13236,-0.934775
13237,-0.934639
13238,-0.934503
13239,-0.934366
13240,-0.934229
13241,-0.934093
13242,-0.933956
13243,-0.933818
13244,-0.933681
13245,-0.933544
13246,-0.933406
13247,-0.933269
13248,-0.933131
13249,-0.932993
13250,-0.932855
13251,-0.932717
13252,-0.932578
13253,-0.932440
13254,-0.932301
13255,-0.932162
13256,-0.932023
13257,-0.931884
13258,-0.931745
13259,-0.931606
13260,-0.931466
13261,-0.931327
13262,-0.931187
13263,-0.931047
13264,-0.930907
13265,-0.930767
13266,-0.930627
13267,-0.930486
13268,-0.930346
13269,-0.930205
13270,-0.930064
13271,-0.929923
13272,-0.929782
13273,-0.929641
13274,-0.929500
13275,-0.929358
13276,-0.929216
13277,-0.929075
13278,-0.928933
13279,-0.928791
13280,-0.928648
13281,-0.928506
13282,-0.928364
13283,-0.928221
13284,-0.928078
13285,-0.927935
13286,-0.927792
13287,-0.927649
13288,-0.927506
13289,-0.927362
13290,-0.927219
13291,-0.927075
13292,-0.926932
13293,-0.926787
13294,-0.926643
13295,-0.926499
13296,-0.926355
13297,-0.926210
13298,-0.926066
13299,-0.925921
13300,-0.925776
13301,-0.925631
13302,-0.925486
13303,-0.925340
13304,-0.925195
13305,-0.925049
13306,-0.924904
13307,-0.924758
13308,-0.924612
13309,-0.924465
13310,-0.924319
13311,-0.924173
13312,-0.924026
13313,-0.923879
13314,-0.923733
13315,-0.923586
13316,-0.923439
13317,-0.923291
13318,-0.923144
13319,-0.922997
13320,-0.922849
13321,-0.922701
13322,-0.922553
13323,-0.922405
13324,-0.922257
13325,-0.922109
13326,-0.921960
13327,-0.921812
13328,-0.921663
13329,-0.921514
13330,-0.921365
13331,-0.921216
13332,-0.921067
13333,-0.920917
13334,-0.920768
13335,-0.920618
13336,-0.920468
13337,-0.920318
13338,-0.920168
13339,-0.920018
13340,-0.919868
13341,-0.919717
13342,-0.919567
13343,-0.919416
13344,-0.919265
13345,-0.919114
13346,-0.918963
13347,-0.918811
13348,-0.918660
13349,-0.918508
13350,-0.918357
13351,-0.918205
13352,-0.918053
13353,-0.917901
13354,-0.917749
13355,-0.917596
13356,-0.917444
13357,-0.917291
13358,-0.917138
13359,-0.916985
13360,-0.916832
13361,-0.916679
13362,-0.916526
13363,-0.916372
13364,-0.916219
13365,-0.916065
13366,-0.915911
13367,-0.915757
13368,-0.915603
13369,-0.915449
13370,-0.915294
13371,-0.915140
13372,-0.914985
13373,-0.914830
13374,-0.914675
13375,-0.914520
13376,-0.914365
13377,-0.914210
13378,-0.914054
13379,-0.913899
13380,-0.913743
13381,-0.913587
13382,-0.913431
13383,-0.913275
13384,-0.913119
13385,-0.912962
13386,-0.912806
13387,-0.912649
13388,-0.912492
13389,-0.912335
13390,-0.912178
13391,-0.912021
13392,-0.911864
13393,-0.911706
13394,-0.911548
13395,-0.911391
13396,-0.911233
13397,-0.911075
13398,-0.910917
13399,-0.910758
13400,-0.910600
13401,-0.910441
13402,-0.910283
13403,-0.910124
13404,-0.909965
13405,-0.909806
13406,-0.909646
13407,-0.909487
13408,-0.909328
13409,-0.909168
13410,-0.909008
13411,-0.908848
13412,-0.908688
13413,-0.908528
13414,-0.908368
13415,-0.908207
13416,-0.908047
13417,-0.907886
13418,-0.907725
13419,-0.907564
13420,-0.907403
13421,-0.907242
13422,-0.907081
13423,-0.906919
13424,-0.906757
13425,-0.906596
13426,-0.906434
13427,-0.906272
13428,-0.906110
13429,-0.905947
13430,-0.905785
13431,-0.905622
13432,-0.905460
13433,-0.905297
13434,-0.905134
13435,-0.904971
13436,-0.904808
13437,-0.904644
13438,-0.904481
13439,-0.904317
13440,-0.904153
13441,-0.903989
13442,-0.903825
13443,-0.903661
13444,-0.903497
13445,-0.903332
13446,-0.903168
13447,-0.903003
13448,-0.902838
13449,-0.902673
13450,-0.902508
13451,-0.902343
13452,-0.902178
13453,-0.902012
13454,-0.901846
13455,-0.901681
13456,-0.901515
13457,-0.901349
13458,-0.901183
13459,-0.901016
13460,-0.900850
13461,-0.900683
13462,-0.900517
13463,-0.900350
13464,-0.900183
13465,-0.900016
13466,-0.899849
13467,-0.899681
13468,-0.899514
13469,-0.899346
13470,-0.899178
13471,-0.899011
13472,-0.898843
13473,-0.898675
13474,-0.898506
13475,-0.898338
13476,-0.898169
13477,-0.898001
13478,-0.897832
13479,-0.897663
13480,-0.897494
13481,-0.897325
13482,-0.897155
13483,-0.896986
13484,-0.896816
13485,-0.896646
13486,-0.896477
13487,-0.896307
13488,-0.896137
13489,-0.895966
13490,-0.895796
13491,-0.895625
13492,-0.895455
13493,-0.895284
13494,-0.895113
13495,-0.894942
13496,-0.894771
13497,-0.894600
13498,-0.894428
13499,-0.894256
13500,-0.894085
13501,-0.893913
13502,-0.893741
13503,-0.893569
13504,-0.893397
13505,-0.893224
13506,-0.893052
13507,-0.892879
13508,-0.892706
13509,-0.892534
13510,-0.892361
13511,-0.892187
13512,-0.892014
13513,-0.891841
13514,-0.891667
13515,-0.891493
13516,-0.891320
13517,-0.891146
13518,-0.890972
13519,-0.890797
13520,-0.890623
13521,-0.890449
13522,-0.890274
13523,-0.890099
13524,-0.889925
13525,-0.889750
13526,-0.889575
13527,-0.889399
13528,-0.889224
13529,-0.889048
13530,-0.888873
13531,-0.888697
13532,-0.888521
13533,-0.888345
13534,-0.888169
13535,-0.887993
13536,-0.887816
13537,-0.887640
13538,-0.887463
13539,-0.887286
13540,-0.887109
13541,-0.886932
13542,-0.886755
13543,-0.886577
13544,-0.886400
13545,-0.886223
13546,-0.886045
13547,-0.885867
13548,-0.885689
13549,-0.885511
13550,-0.885333
13551,-0.885154
13552,-0.884976
13553,-0.884797
13554,-0.884618
13555,-0.884439
13556,-0.884260
13557,-0.884081
13558,-0.883902
13559,-0.883722
13560,-0.883543
13561,-0.883363
13562,-0.883184
13563,-0.883003
13564,-0.882823
13565,-0.882643
13566,-0.882463
13567,-0.882282
13568,-0.882102
13569,-0.881921
13570,-0.881741
13571,-0.881559
13572,-0.881378
13573,-0.881197
13574,-0.881016
13575,-0.880834
13576,-0.880653
13577,-0.880471
13578,-0.880289
13579,-0.880107
13580,-0.879925
13581,-0.879743
13582,-0.879560
13583,-0.879378
13584,-0.879195
13585,-0.879012
13586,-0.878829
13587,-0.878646
13588,-0.878463
13589,-0.878280
13590,-0.878096
13591,-0.877913
13592,-0.877729
13593,-0.877545
13594,-0.877361
13595,-0.877177
13596,-0.876993
13597,-0.876809
13598,-0.876624
13599,-0.876440
13600,-0.876255
13601,-0.876070
13602,-0.875885
13603,-0.875700
13604,-0.875515
13605,-0.875329
13606,-0.875144
13607,-0.874958
13608,-0.874772
13609,-0.874587
13610,-0.874401
13611,-0.874215
13612,-0.874028
13613,-0.873842
13614,-0.873655
13615,-0.873469
13616,-0.873282
13617,-0.873095
13618,-0.872908
13619,-0.872721
13620,-0.872533
13621,-0.872346
13622,-0.872159
13623,-0.871971
13624,-0.871783
13625,-0.871595
13626,-0.871407
13627,-0.871219
13628,-0.871030
13629,-0.870842
13630,-0.870654
13631,-0.870465
13632,-0.870276
13633,-0.870087
13634,-0.869898
13635,-0.869709
13636,-0.869519
13637,-0.869330
13638,-0.869140
13639,-0.868951
13640,-0.868761
13641,-0.868571
13642,-0.868381
13643,-0.868190
13644,-0.868000
13645,-0.867809
13646,-0.867619
13647,-0.867428
13648,-0.867237
13649,-0.867046
13650,-0.866855
13651,-0.866664
13652,-0.866472
13653,-0.866281
13654,-0.866089
13655,-0.865898
13656,-0.865706
13657,-0.865514
13658,-0.865322
13659,-0.865129
13660,-0.864937
13661,-0.864744
13662,-0.864552
13663,-0.864359
13664,-0.864166
13665,-0.863973
13666,-0.863780
13667,-0.863586
13668,-0.863393
13669,-0.863199
13670,-0.863006
13671,-0.862812
13672,-0.862618
13673,-0.862424
13674,-0.862230
13675,-0.862036
13676,-0.861841
13677,-0.861646
13678,-0.861452
13679,-0.861257
13680,-0.861062
13681,-0.860867
13682,-0.860672
13683,-0.860476
13684,-0.860281
13685,-0.860085
13686,-0.859890
13687,-0.859694
13688,-0.859498
13689,-0.859302
13690,-0.859106
13691,-0.858909
13692,-0.858713
13693,-0.858516
13694,-0.858320
13695,-0.858123
13696,-0.857926
13697,-0.857729
13698,-0.857531
13699,-0.857334
13700,-0.857136
13701,-0.856939
13702,-0.856741
13703,-0.856543
13704,-0.856346
13705,-0.856147
13706,-0.855949
13707,-0.855751
13708,-0.855552
13709,-0.855354
13710,-0.855155
13711,-0.854956
13712,-0.854757
13713,-0.854558
13714,-0.854359
13715,-0.854159
13716,-0.853960
13717,-0.853760
13718,-0.853561
13719,-0.853361
13720,-0.853161
13721,-0.852961
13722,-0.852760
13723,-0.852560
13724,-0.852360
13725,-0.852159
13726,-0.851958
13727,-0.851757
13728,-0.851556
13729,-0.851355
13730,-0.851154
13731,-0.850953
13732,-0.850751
13733,-0.850549
13734,-0.850348
13735,-0.850146
13736,-0.849944
13737,-0.849742
13738,-0.849540
13739,-0.849337
13740,-0.849135
13741,-0.848932
13742,-0.848729
13743,-0.848526
13744,-0.848324
13745,-0.848120
13746,-0.847917
13747,-0.847714
13748,-0.847510
13749,-0.847307
13750,-0.847103
13751,-0.846899
13752,-0.846695
13753,-0.846491
13754,-0.846287
13755,-0.846082
13756,-0.845878
13757,-0.845673
13758,-0.845468
13759,-0.845264
13760,-0.845059
13761,-0.844853
13762,-0.844648
13763,-0.844443
13764,-0.844238
13765,-0.844032
13766,-0.843826
13767,-0.843620
13768,-0.843414
13769,-0.843208
13770,-0.843002
13771,-0.842796
13772,-0.842589
13773,-0.842382
13774,-0.842176
13775,-0.841969
13776,-0.841762
13777,-0.841555
13778,-0.841348
13779,-0.841140
13780,-0.840933
13781,-0.840725
13782,-0.840518
13783,-0.840310
13784,-0.840102
13785,-0.839894
13786,-0.839686
13787,-0.839477
13788,-0.839269
13789,-0.839060
13790,-0.838852
13791,-0.838643
13792,-0.838434
13793,-0.838225
13794,-0.838015
13795,-0.837806
13796,-0.837597
13797,-0.837387
13798,-0.837177
13799,-0.836968
13800,-0.836758
13801,-0.836548
13802,-0.836338
13803,-0.836127
13804,-0.835917
13805,-0.835706
13806,-0.835496
13807,-0.835285
13808,-0.835074
13809,-0.834863
13810,-0.834652
13811,-0.834440
13812,-0.834229
13813,-0.834018
13814,-0.833806
13815,-0.833594
13816,-0.833382
13817,-0.833170
13818,-0.832958
13819,-0.832746
13820,-0.832533
13821,-0.832321
13822,-0.832108
13823,-0.831895
13824,-0.831683
13825,-0.831470
13826,-0.831256
13827,-0.831043
13828,-0.830830
13829,-0.830617
13830,-0.830403
13831,-0.830189
13832,-0.829975
13833,-0.829761
13834,-0.829547
13835,-0.829333
13836,-0.829119
13837,-0.828904
13838,-0.828689
13839,-0.828475
13840,-0.828260
13841,-0.828045
13842,-0.827830
13843,-0.827615
13844,-0.827399
13845,-0.827184
13846,-0.826968
13847,-0.826753
13848,-0.826537
13849,-0.826321
13850,-0.826105
13851,-0.825889
13852,-0.825673
13853,-0.825456
13854,-0.825240
13855,-0.825023
13856,-0.824806
13857,-0.824589
13858,-0.824372
13859,-0.824155
13860,-0.823938
13861,-0.823721
13862,-0.823503
13863,-0.823285
13864,-0.823068
13865,-0.822850
13866,-0.822632
13867,-0.822414
13868,-0.822195
13869,-0.821977
13870,-0.821759
13871,-0.821540
13872,-0.821321
13873,-0.821103
13874,-0.820883
13875,-0.820664
13876,-0.820445
13877,-0.820226
13878,-0.820006
13879,-0.819787
13880,-0.819567
13881,-0.819348
13882,-0.819128
13883,-0.818907
13884,-0.818687
13885,-0.818467
13886,-0.818247
13887,-0.818026
13888,-0.817806
13889,-0.817585
13890,-0.817364
13891,-0.817143
13892,-0.816922
13893,-0.816701
13894,-0.816479
13895,-0.816258
13896,-0.816036
13897,-0.815814
13898,-0.815592
13899,-0.815371
13900,-0.815149
13901,-0.814926
13902,-0.814704
13903,-0.814481
13904,-0.814259
13905,-0.814036
13906,-0.813813
13907,-0.813591
13908,-0.813368
13909,-0.813145
13910,-0.812921
13911,-0.812698
13912,-0.812474
13913,-0.812251
13914,-0.812027
13915,-0.811803
13916,-0.811579
13917,-0.811355
13918,-0.811130
13919,-0.810906
13920,-0.810682
13921,-0.810457
13922,-0.810232
13923,-0.810008
13924,-0.809783
13925,-0.809558
13926,-0.809333
13927,-0.809107
13928,-0.808882
13929,-0.808656
13930,-0.808431
13931,-0.808205
13932,-0.807979
13933,-0.807753
13934,-0.807527
13935,-0.807300
13936,-0.807074
13937,-0.806848
13938,-0.806621
13939,-0.806394
13940,-0.806167
13941,-0.805940
13942,-0.805713
13943,-0.805486
13944,-0.805259
13945,-0.805031
13946,-0.804804
13947,-0.804576
13948,-0.804348
13949,-0.804120
13950,-0.803892
13951,-0.803664
13952,-0.803436
13953,-0.803208
13954,-0.802979
13955,-0.802750
13956,-0.802522
13957,-0.802293
13958,-0.802064
13959,-0.801835
13960,-0.801605
13961,-0.801376
13962,-0.801147
13963,-0.800917
13964,-0.800687
13965,-0.800458
13966,-0.800228
13967,-0.799998
13968,-0.799767
13969,-0.799537
13970,-0.799307
13971,-0.799076
13972,-0.798846
13973,-0.798615
13974,-0.798384
13975,-0.798153
13976,-0.797922
13977,-0.797691
13978,-0.797460
13979,-0.797228
13980,-0.796996
13981,-0.796765
13982,-0.796533
13983,-0.796301
13984,-0.796069
13985,-0.795837
13986,-0.795605
13987,-0.795372
13988,-0.795140
13989,-0.794907
13990,-0.794675
13991,-0.794441
13992,-0.794209
13993,-0.793976
13994,-0.793742
13995,-0.793509
13996,-0.793275
13997,-0.793042
13998,-0.792808
13999,-0.792574
14000,-0.792341
14001,-0.792107
14002,-0.791873
14003,-0.791638
14004,-0.791404
14005,-0.791169
14006,-0.790935
14007,-0.790700
14008,-0.790465
14009,-0.790230
14010,-0.789995
14011,-0.789760
14012,-0.789525
14013,-0.789289
14014,-0.789054
14015,-0.788818
14016,-0.788582
14017,-0.788346
14018,-0.788110
14019,-0.787874
14020,-0.787638
14021,-0.787402
14022,-0.787165
14023,-0.786929
14024,-0.786692
14025,-0.786455
14026,-0.786218
14027,-0.785981
14028,-0.785744
14029,-0.785507
14030,-0.785269
14031,-0.785032
14032,-0.784794
14033,-0.784557
14034,-0.784319
14035,-0.784081
14036,-0.783843
14037,-0.783605
14038,-0.783366
14039,-0.783128
14040,-0.782889
14041,-0.782651
14042,-0.782412
14043,-0.782173
14044,-0.781934
14045,-0.781695
14046,-0.781456
14047,-0.781216
14048,-0.780977
14049,-0.780737
14050,-0.780498
14051,-0.780258
14052,-0.780018
14053,-0.779778
14054,-0.779538
14055,-0.779298
14056,-0.779057
14057,-0.778817
14058,-0.778576
14059,-0.778335
14060,-0.778094
14061,-0.777853
14062,-0.777612
14063,-0.777371
14064,-0.777130
14065,-0.776888
14066,-0.776647
14067,-0.776405
14068,-0.776163
14069,-0.775922
14070,-0.775680
14071,-0.775438
14072,-0.775195
14073,-0.774953
14074,-0.774711
14075,-0.774468
14076,-0.774225
14077,-0.773983
14078,-0.773740
14079,-0.773497
14080,-0.773254
14081,-0.773010
14082,-0.772767
14083,-0.772524
14084,-0.772280
14085,-0.772036
14086,-0.771793
14087,-0.771549
14088,-0.771305
14089,-0.771060
14090,-0.770816
14091,-0.770572
14092,-0.770327
14093,-0.770083
14094,-0.769838
14095,-0.769593
14096,-0.769348
14097,-0.769103
14098,-0.768858
14099,-0.768613
14100,-0.768367
14101,-0.768122
14102,-0.767876
14103,-0.767631
14104,-0.767385
14105,-0.767139
14106,-0.766893
14107,-0.766647
14108,-0.766400
14109,-0.766154
14110,-0.765908
14111,-0.765661
14112,-0.765414
14113,-0.765167
14114,-0.764920
14115,-0.764673
14116,-0.764426
14117,-0.764179
14118,-0.763931
14119,-0.763684
14120,-0.763436
14121,-0.763188
14122,-0.762941
14123,-0.762693
14124,-0.762444
14125,-0.762196
14126,-0.761948
14127,-0.761700
14128,-0.761451
14129,-0.761202
14130,-0.760954
14131,-0.760705
14132,-0.760456
14133,-0.760207
14134,-0.759957
14135,-0.759708
14136,-0.759459
14137,-0.759209
14138,-0.758960
14139,-0.758710
14140,-0.758460
14141,-0.758210
14142,-0.757960
14143,-0.757710
14144,-0.757459
14145,-0.757209
14146,-0.756958
14147,-0.756708
14148,-0.756457
14149,-0.756206
14150,-0.755955
14151,-0.755704
14152,-0.755453
14153,-0.755201
14154,-0.754950
14155,-0.754698
14156,-0.754447
14157,-0.754195
14158,-0.753943
14159,-0.753691
14160,-0.753439
14161,-0.753187
14162,-0.752934
14163,-0.752682
14164,-0.752430
14165,-0.752177
14166,-0.751924
14167,-0.751671
14168,-0.751418
14169,-0.751165
14170,-0.750912
14171,-0.750659
14172,-0.750405
14173,-0.750152
14174,-0.749898
14175,-0.749644
14176,-0.749390
14177,-0.749136
14178,-0.748882
14179,-0.748628
14180,-0.748374
14181,-0.748119
14182,-0.747865
14183,-0.747610
14184,-0.747356
14185,-0.747100
14186,-0.746846
14187,-0.746591
14188,-0.746336
14189,-0.746080
14190,-0.745825
14191,-0.745569
14192,-0.745314
14193,-0.745058
14194,-0.744802
14195,-0.744546
14196,-0.744290
14197,-0.744034
14198,-0.743777
14199,-0.743521
14200,-0.743265
14201,-0.743008
14202,-0.742751
14203,-0.742494
14204,-0.742238
14205,-0.741980
14206,-0.741723
14207,-0.741466
14208,-0.741209
14209,-0.740951
14210,-0.740694
14211,-0.740436
14212,-0.740178
14213,-0.739920
14214,-0.739662
14215,-0.739404
14216,-0.739146
14217,-0.738887
14218,-0.738629
14219,-0.738370
14220,-0.738112
14221,-0.737853
14222,-0.737594
14223,-0.737335
14224,-0.737076
14225,-0.736816
14226,-0.736557
14227,-0.736298
14228,-0.736038
14229,-0.735778
14230,-0.735519
14231,-0.735259
14232,-0.734999
14233,-0.734739
14234,-0.734479
14235,-0.734218
14236,-0.733958
14237,-0.733697
14238,-0.733437
14239,-0.733176
14240,-0.732915
14241,-0.732654
14242,-0.732393
14243,-0.732132
14244,-0.731871
14245,-0.731609
14246,-0.731348
14247,-0.731086
14248,-0.730825
14249,-0.730563
14250,-0.730301
14251,-0.730039
14252,-0.729777
14253,-0.729515
14254,-0.729252
14255,-0.728990
14256,-0.728727
14257,-0.728465
14258,-0.728202
14259,-0.727939
14260,-0.727676
14261,-0.727413
14262,-0.727149
14263,-0.726886
14264,-0.726623
14265,-0.726359
14266,-0.726095
14267,-0.725832
14268,-0.725568
14269,-0.725304
14270,-0.725040
14271,-0.724776
14272,-0.724512
14273,-0.724247
14274,-0.723983
14275,-0.723718
14276,-0.723453
14277,-0.723189
14278,-0.722923
14279,-0.722659
14280,-0.722394
14281,-0.722128
14282,-0.721863
14283,-0.721597
14284,-0.721332
14285,-0.721066
14286,-0.720800
14287,-0.720535
14288,-0.720269
14289,-0.720003
14290,-0.719736
14291,-0.719470
14292,-0.719204
14293,-0.718937
14294,-0.718670
14295,-0.718404
14296,-0.718137
14297,-0.717870
14298,-0.717603
14299,-0.717336
14300,-0.717069
14301,-0.716801
14302,-0.716534
14303,-0.716266
14304,-0.715999
14305,-0.715731
14306,-0.715463
14307,-0.715195
14308,-0.714927
14309,-0.714659
14310,-0.714390
14311,-0.714122
14312,-0.713854
14313,-0.713585
14314,-0.713316
14315,-0.713047
14316,-0.712778
14317,-0.712510
14318,-0.712240
14319,-0.711971
14320,-0.711702
14321,-0.711432
14322,-0.711163
14323,-0.710893
14324,-0.710623
14325,-0.710353
14326,-0.710083
14327,-0.709813
14328,-0.709543
14329,-0.709273
14330,-0.709002
14331,-0.708732
14332,-0.708461
14333,-0.708191
14334,-0.707920
14335,-0.707649
14336,-0.707378
14337,-0.707107
14338,-0.706835
14339,-0.706564
14340,-0.706293
14341,-0.706021
14342,-0.705749
14343,-0.705478
14344,-0.705206
14345,-0.704934
14346,-0.704662
14347,-0.704390
14348,-0.704118
14349,-0.703845
14350,-0.703573
14351,-0.703300
14352,-0.703028
14353,-0.702755
14354,-0.702482
14355,-0.702209
14356,-0.701936
14357,-0.701663
14358,-0.701389
14359,-0.701116
14360,-0.700842
14361,-0.700569
14362,-0.700295
14363,-0.700021
14364,-0.699747
14365,-0.699473
14366,-0.699199
14367,-0.698925
14368,-0.698651
14369,-0.698376
14370,-0.698102
14371,-0.697827
14372,-0.697552
14373,-0.697278
14374,-0.697003
14375,-0.696727
14376,-0.696452
14377,-0.696177
14378,-0.695902
14379,-0.695626
14380,-0.695351
14381,-0.695075
14382,-0.694799
14383,-0.694523
14384,-0.694247
14385,-0.693972
14386,-0.693695
14387,-0.693419
14388,-0.693143
14389,-0.692866
14390,-0.692590
14391,-0.692313
14392,-0.692036
14393,-0.691759
14394,-0.691482
14395,-0.691205
14396,-0.690928
14397,-0.690651
14398,-0.690373
14399,-0.690096
14400,-0.689818
14401,-0.689541
14402,-0.689263
14403,-0.688985
14404,-0.688707
14405,-0.688429
14406,-0.688151
14407,-0.687872
14408,-0.687594
14409,-0.687315
